Datetime,Quarter,Likes,NFT,Text,clean_text,manual_label
2022-01-10,21,0,Phanta Bear,"PHANTA BEAR #937 None was just sold to saxhe. #NFT #cryptoart
Selling price: 4.1 ETH
Collection / Platform: phantabear
https://t.co/rzstxsQmEU",phanta bear none sold saxhe nft cryptoart selling price eth collection platform phantabear,pos
2022-01-10,21,0,Phanta Bear,"trending nft last 30 minutes
Collection: Phanta Bear
Sales: 61
Total Voume: Ξ298.48
Average Price: Ξ4.89
Powered By https://t.co/QF1te6QUVj (@BlockProbe)",trending nft last minute collection phanta bear sale total voume average price powered blockprobe,pos
2022-12-10,24,0,Phanta Bear,"PHANTA BEAR #2958 bought for 0.28 ETH (354.39 USD) on Opensea #PhantaBear #PhantaBearNFT  

https://t.co/WGv8adCBtK https://t.co/kIFsdMWW92",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-04-10,22,5,Phanta Bear,"PHANTA BEAR #6149 sold for 0.7 ETH

#NFT #NFTCollection #Crypto #NFTs #web3 #dao #NFTCommunity #NFTGiveaway #cryptocurrency #opensea #blockchain #NFTdrop #metaverse #art https://t.co/MlpF2mB2Zs",phanta bear sold eth nft nftcollection crypto nfts web dao nftcommunity nftgiveaway cryptocurrency opensea blockchain nftdrop metaverse art,pos
2022-05-07,22,4,Phanta Bear,"PHANTA BEAR #6495 sold for 0.7 ETH   

#Crypto #NFTs #web3 #NFTCommunity #airdrop #cryptocurrency #NFT #blockchain #dao #NFTcollection #NFTartist #MusicNFT https://t.co/8RIkbEggAE",phanta bear sold eth crypto nfts web nftcommunity airdrop cryptocurrency nft blockchain dao nftcollection nftartist musicnft,pos
2022-03-18,21,0,Phanta Bear,"Phanta Bear floor is being swept, with 21 sales in the last 30 minutes. 

https://t.co/kNTrcwEfEQ.

 #PhantaBear #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",phanta bear floor swept sale last minute phantabear nft nftalerts nftwatcher watcher alert nftbot,pos
2022-01-22,21,4,Phanta Bear,"Taiwanese pop icon Jay Chou has launched a non-fungible token (NFT) project featuring virtual avatars called “Phanta Bears”

https://t.co/bn1n6tbJz9 

@jaychoufans_ @JAY18CHOU 
#NFT #NFTs",taiwanese pop icon jay chou launched non fungible token nft project featuring virtual avatar called phanta bear jaychoufans jay chou nft nfts,pos
2023-01-31,31,0,Phanta Bear,"PHANTA BEAR #3933 bought for 0.48 ETH (760.68 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/RhcsVB0T9u https://t.co/vLs0eDaHDZ",phanta bear bought eth usd blur phantabear phantabearnft,pos
2023-02-02,31,0,Phanta Bear,"PHANTA BEAR #3267 bought for 0.25 WETH (411.91 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/Bo6NP4J228 https://t.co/ntnxrRAKSF",phanta bear bought weth usd opensea phantabear phantabearnft,pos
2023-02-01,31,0,Phanta Bear,"PHANTA BEAR #4380 bought for 0.43 ETH (679.15 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/HRgoBRx4N4 https://t.co/rtvibUAs6V",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-09-22,23,1,Phanta Bear,Web3 Game PetaRush Partners with NFT Project Phanta Bear https://t.co/y4bYpt345l,web game petarush partner nft project phanta bear,pos
2022-12-28,24,0,Phanta Bear,"Phanta Bear Top1 Sales within 24H [ 18:04, Dec 27, 2022 (GMT-7) ] #PhantaBear #PhantaBearNFT https://t.co/iEGjRr31qA",phanta bear top sale within h dec gmt phantabear phantabearnft,pos
2023-02-03,31,0,Phanta Bear,"5 Phanta Bear swept for a total of 1.33 ETH(2,182.53 USD) on Blur #PhantaBear #PhantaBearNFT  

https://t.co/T4mfiFDtLr https://t.co/8FoiOGUiZQ",phanta bear swept total eth usd blur phantabear phantabearnft,pos
2022-01-29,21,0,Phanta Bear,"Phanta Bear floor is being swept, with 16 sales in the last 30 minutes. 

https://t.co/kNTrcwEfEQ.

 #PhantaBear #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",phanta bear floor swept sale last minute phantabear nft nftalerts nftwatcher watcher alert nftbot,pos
2023-01-25,31,1,Phanta Bear,"PHANTA BEAR #2265 bought for 0.22 ETH (343.53 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/GGvHKVsCqp https://t.co/FS042sMLkG",phanta bear bought eth usd blur phantabear phantabearnft,pos
2023-01-31,31,1,Phanta Bear,"PHANTA BEAR #714 bought for 0.45 ETH (711.04 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/ariYMKe1YH https://t.co/SKH9WwQBHP",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-02-03,31,0,Phanta Bear,"PHANTA BEAR #3884 bought for 0.43 ETH (706.10 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/SAX40h4U2k https://t.co/wkTJQARatv",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-01-14,21,0,Phanta Bear,"Dear Jay Chou's fans, our superstar Jay Chou's birthday is coming soon (Jan.18th). I, as a part of the Phanta Bear family, would wish to extend birthday wishes to Jay Chou and I would suggest our Phanta Bear family members put your Phanta Bear NFT on sale at 118 ETH. @EzekClub https://t.co/niFHNygdg9",dear jay chou fan superstar jay chou birthday coming soon jan th part phanta bear family would wish extend birthday wish jay chou would suggest phanta bear family member put phanta bear nft sale eth ezekclub,pos
2022-01-17,21,2,Phanta Bear,"PHANTA BEAR #2254 None was just sold to hillqwell. #NFT #cryptoart
Selling price: 6.0 ETH
Collection / Platform: phantabear
https://t.co/I3KoDnOthX",phanta bear none sold hillqwell nft cryptoart selling price eth collection platform phantabear,pos
2022-12-20,24,0,Phanta Bear,"PHANTA BEAR #9494 bought for 0.32 ETH (390.32 USD) on Opensea #PhantaBear #PhantaBearNFT  

https://t.co/XuEWN4csms https://t.co/NAqzFpMYO3",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-01-26,31,0,Phanta Bear,"Phanta Bear Top4 Sales within 24H [ 19:03, Jan 25, 2023 (GMT-7) ] #PhantaBear #PhantaBearNFT https://t.co/ayMldif8k2",phanta bear top sale within h jan gmt phantabear phantabearnft,pos
2022-01-11,21,0,Phanta Bear,"📈 #0xE8C bought PHANTA BEAR #7936 - PhantaBear for $30.8K (~9.9 ETH)

https://t.co/puSDzxbmrr https://t.co/xyVA3Ijtpd",xe c bought phanta bear phantabear k eth,pos
2022-02-15,21,0,Phanta Bear,"Jay Chou posted many top reports from all over the world about his Phanta Bear NFT including CNN and Yahoo👑 
❤️Our community put efforts to make Phanta Bear to be next to Crypto Punk.
就是這個光！就是這個光！一起唱！🔥🔥🔥Thanks to ALL BEAR EMPIRE members.🐻🐻🐻 https://t.co/NKGtVNwdkt",jay chou posted many top report world phanta bear nft including cnn yahoo community put effort make phanta bear next crypto punk thanks bear empire member,pos
2022-01-27,21,1,Phanta Bear,"🐳🐳🐳 NFT Whale Trade

➡️Transfer: [🐳0xd1c441] -&gt; [0x1c7fab]
✨NFT: PHANTA BEAR #1134 https://t.co/VJw58xMqVN
💰Price: 2 ETH ($4,776.17)
🛢️Gas: 0.0349 ETH ($83.31)",nft whale trade transfer xd c gt x c fab nft phanta bear price eth gas eth,pos
2022-10-23,24,0,Phanta Bear,"Latest sales on NFT Marketplace:
PHANTA BEAR #6733 bought for 0.38Ξ ($498.43)
Collection: PhantaBear
Floor Price: 0.31
Market Cap: 3130.67
Total Volume: 35208.45
Total Sales: 19220
Owners: 5110
Twitter Link: https://t.co/xkw2grY4b0
https://t.co/w9eDEDNQCd",latest sale nft marketplace phanta bear bought collection phantabear floor price market cap total volume total sale owner twitter link,pos
2022-04-21,22,0,Phanta Bear,"周杰伦国际后援会成员、Phanta Bear社区成员、Azuki项目管理人员共同参与的早期项目。
少量Free mint 低门槛白。先冲为敬！
 https://t.co/EwXYdCPkqn 
#Airdrop  #NFT  #WLGiveaway  #Whitelist  #NFTCommunity",phanta bear azuki free mint airdrop nft wlgiveaway whitelist nftcommunity,neu
2023-01-31,31,1,Phanta Bear,"PHANTA BEAR #6864 bought for 0.58 ETH (919.65 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/SbXpgzVeiK https://t.co/mUi6i4lbtI",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-01-13,21,14,Phanta Bear,"I came across this project in the Phanta Bear discord channel called @8sianNFT and it looks like a great initiative. It reminds me of @worldofwomennft . The NFT culture in Asia is growing, this seems like a nice collector piece. @LoreneJen1122 what do you think? https://t.co/ZhK9Edi0Fm",came across project phanta bear discord channel called siannft look like great initiative reminds worldofwomennft nft culture asia growing seems like nice collector piece lorenejen think,pos
2023-01-28,31,1,Phanta Bear,"PHANTA BEAR #2265 bought for 0.29 ETH (460.68 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/GGvHKVsCqp https://t.co/TMwnggkLPP",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-02-10,31,0,Phanta Bear,"How to Manage Multiple Facebook Pages Easily in 2023

#fakerachitha #superjunior #phantabearnft #thankyonkz #fuckingbitch #orlando #ohmnanonreadyforsg #whoareyou #humour #gimmekiss #theyshooketh #arxiv #deskspace #thankafarmer #telkomchatbundles
https://t.co/NdA0Edm2Xo",manage multiple facebook page easily fakerachitha superjunior phantabearnft thankyonkz fuckingbitch orlando ohmnanonreadyforsg whoareyou humour gimmekiss theyshooketh arxiv deskspace thankafarmer telkomchatbundles,neu
2022-01-10,21,3,Phanta Bear,"NFT Name: PHANTA BEAR #7067 
Ether price: 6.7 Ether 
Estimated USD Price: $20216.38
Etherscan: https://t.co/lkeEtZlYzu
#NFT #crypto #opensea #NFTCommunity https://t.co/eialKa0Y0Q",nft name phanta bear ether price ether estimated usd price etherscan nft crypto opensea nftcommunity,neu
2022-01-20,21,0,Phanta Bear,"Phanta Bear floor is being swept, with 16 sales in the last 30 minutes. 

https://t.co/kNTrcwEfEQ.

 #PhantaBear #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",phanta bear floor swept sale last minute phantabear nft nftalerts nftwatcher watcher alert nftbot,pos
2022-04-18,22,2,Phanta Bear,"PHANTA BEAR #429 sold for 0.5201 ETH #opensea

#NFT #NFTCollection #Crypto #NFTs #web3 #dao #NFTCommunity #cryptocurrency #blockchain #NFTGiveaway #metaverse #art https://t.co/fraIH9Xq21",phanta bear sold eth opensea nft nftcollection crypto nfts web dao nftcommunity cryptocurrency blockchain nftgiveaway metaverse art,pos
2023-01-17,31,0,Phanta Bear,"PHANTA BEAR #8364 bought for 0.22 ETH (344.36 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/HHEG3se8zD https://t.co/nvZ3vKMULw",phanta bear bought eth usd blur phantabear phantabearnft,pos
2023-02-11,31,1,Phanta Bear,"PHANTA BEAR #3655 bought for 0.26 WETH (395.54 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/LUWIHtpChD https://t.co/pcVhMc61nl",phanta bear bought weth usd opensea phantabear phantabearnft,pos
2023-02-01,31,0,Phanta Bear,"PHANTA BEAR #3189 bought for 0.32 WETH (507.01 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/V5JbTJ0Zwj https://t.co/Tjh8e7ztDe",phanta bear bought weth usd opensea phantabear phantabearnft,pos
2023-01-29,31,0,Phanta Bear,"PHANTA BEAR #4650 bought for 0.25 ETH (403.83 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/LUotmA4wCn https://t.co/PT8P6gALeE",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-01-31,31,0,Phanta Bear,"PHANTA BEAR #7985 bought for 0.47 ETH (748.63 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/qo4hvmIKfB https://t.co/DZBeehaz0R",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-12-21,24,0,Phanta Bear,"PHANTA BEAR #2148 bought for 0.32 ETH (389.05 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/15z4rP58ns https://t.co/l060qOaIe6",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-07-09,23,0,Phanta Bear,How to Make Money With NFTs? 谁在赚NFT的钱？揭秘 Phanta Bear 大赚6200万美金之谜？#周杰伦 #b... https://t.co/gVpFFHlVQC 来自 @YouTube,make money nfts nft phanta bear b youtube,neu
2022-01-10,21,1,Phanta Bear,"NFT Name: PHANTA BEAR #2998 
Ether price: 5.3 Ether 
Estimated USD Price: $16027.41
Etherscan: https://t.co/awNR6QQlX0
#NFT #crypto #opensea #NFTCommunity https://t.co/droFAFlgya",nft name phanta bear ether price ether estimated usd price etherscan nft crypto opensea nftcommunity,neu
2022-01-13,21,0,Phanta Bear,"📈 #0x7d0 bought PHANTA BEAR #4818 - PhantaBear for $67.4K (~20.0 ETH)

https://t.co/qWnwHdwFM7 https://t.co/0Rfu4M1ymu",x bought phanta bear phantabear k eth,pos
2022-03-18,21,3,Phanta Bear,"Phanta Bear floor is being swept, with 14 sales in the last 60 minutes. 

https://t.co/kNTrcwEfEQ.

 #PhantaBear #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",phanta bear floor swept sale last minute phantabear nft nftalerts nftwatcher watcher alert nftbot,pos
2022-02-15,21,1,Phanta Bear,"Phanta Bear floor is being swept, with 18 sales in the last 60 minutes. 

https://t.co/kNTrcwEfEQ.

 #PhantaBear #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",phanta bear floor swept sale last minute phantabear nft nftalerts nftwatcher watcher alert nftbot,pos
2023-01-18,31,0,Phanta Bear,"PHANTA BEAR #2065 bought for 0.23 WETH (363.85 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/XPjHJR3C0q https://t.co/BIimlHfZz7",phanta bear bought weth usd opensea phantabear phantabearnft,pos
2023-01-31,31,0,Phanta Bear,"PHANTA BEAR #3603 bought for 0.39 ETH (614.72 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/y67zbVbLEA https://t.co/ByXbgTJdzH",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-10-01,24,0,Phanta Bear,Have you heard? - #PetaRush a Web3 racing game with trendy NFT animal characters Just Partnered with Phanta Bear. So much to Expect 🎁💲💲 #Gamefi https://t.co/UDwhTifnk7,heard petarush web racing game trendy nft animal character partnered phanta bear much expect gamefi,pos
2022-02-01,21,0,Phanta Bear,"When I first entered the Tasty Bones community, I was deeply fascinated by the art and the community, I love Tasty Bones as much as I love Demon Slayer 🦴🔥 
@5TimesDistilled
 @EvaK360Boss
 @inklxb
@TastyBonesNFT #PhantaBearNFT https://t.co/sqb9xed506",first entered tasty bone community deeply fascinated art community love tasty bone much love demon slayer timesdistilled evak bos inklxb tastybonesnft phantabearnft,pos
2022-09-02,23,4,Phanta Bear,"An unofficial meetup of phanta bears community in Singapore. A great night of over 🍕🥨🌭🧆 and 🍻. Looking forward to similar events in future.
@EzekClub @PhantaBearClub @PHANTACi_06 
#HOH #NFT #CommunityConnect #JayChou #CarnivalWorldTour2022 https://t.co/Lr217SCMMt",unofficial meetup phanta bear community singapore great night looking forward similar event future ezekclub phantabearclub phantaci hoh nft communityconnect jaychou carnivalworldtour,pos
2022-06-29,22,2,Phanta Bear,"「杰倫熊」NFT「PhantaBear」與江振誠合作，推出限定用餐體驗
https://t.co/Z15Hj75IhD
RAW Taipei 主廚江振誠專為這次合作創作了一道只有「We Are What We Eat」及「Phanta Bear」NFT Holder 才能獨家品嚐的： 2022 RAW 夏季套餐及專為此次活動打造的「Afro Bear 爆炸熊」。
https://t.co/hBMN5QN3rl",nft phantabear raw taipei eat phanta bear nft holder raw afro bear,pos
2023-01-31,31,1,Phanta Bear,"PHANTA BEAR #2079 bought for 0.45 ETH (714.92 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/IvHqf95Zl7 https://t.co/YbqeqJVNqz",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-01-22,31,0,Phanta Bear,"Phanta Bear Top3 Sales within 24H [ 19:03, Jan 21, 2023 (GMT-7) ] #PhantaBear #PhantaBearNFT https://t.co/lhxVL4ovxq",phanta bear top sale within h jan gmt phantabear phantabearnft,pos
2022-12-20,24,0,Phanta Bear,"PHANTA BEAR #3228 bought for 0.27 ETH (320.46 USD) on Opensea #PhantaBear #PhantaBearNFT  

https://t.co/JMQYRXSt5P https://t.co/klhVpfaSey",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2023-02-08,31,0,Phanta Bear,"Phanta Bear Top5 Sales within 24H [ 19:04, Feb 07, 2023 (GMT-7) ] #PhantaBear #PhantaBearNFT https://t.co/LhNORf7Zed",phanta bear top sale within h feb gmt phantabear phantabearnft,pos
2022-12-18,24,0,Phanta Bear,"PHANTA BEAR #6725 bought for 0.26 ETH (307.20 USD) on Blur #PhantaBear #PhantaBearNFT  

https://t.co/TdPCD0bJxp https://t.co/ZxoFSTL7l7",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-01-24,21,0,Phanta Bear,"🐳🐳🐳 NFT Whale Trade

➡️Transfer: [🐳gowestbtc.eth] -&gt; [0xc40a10]
✨NFT: PHANTA BEAR #9008 https://t.co/RKx02xRlTL
💰Price: 2.08 WETH ($4,605.23)
🛢️Gas: 0.0321 ETH ($70.88)",nft whale trade transfer gowestbtc eth gt xc nft phanta bear price weth gas eth,pos
2023-02-11,31,0,Phanta Bear,"PHANTA BEAR #6034 bought for 0.26 ETH (395.49 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/PmMN7y3dQv https://t.co/kda4fMLQlu",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-01-17,21,1072,Phanta Bear,"👑PHANTA BEAR NFT TOP 1 WORLDWIDE AND HAPPY BIRTHDAY TO JAY CHOU! 
🔥THIS JAY CHOU PHANTA BEAR VIDEO IS SPECIALLY MADE FOR EZEK CLUB PHANTA BEAR COMMUNITY❤️ AND IT WILL BE RELEASED ON NASDAQ BILLBOARD IN NEW YORK TIME SQUARE ON 01/18 NIGHT👑 https://t.co/oi4aP64xUK",phanta bear nft top worldwide happy birthday jay chou jay chou phanta bear video specially made ezek club phanta bear community released nasdaq billboard new york time square night,pos
2023-02-01,31,0,Phanta Bear,"PHANTA BEAR #6956 bought for 0.27 ETH (425.39 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/VdYXRnC0ou https://t.co/7XJejpNUAN",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-01-11,21,0,Phanta Bear,"📈 #0xb68 bought PHANTA BEAR #87 - PhantaBear for $31.1K (~9.99 ETH)

https://t.co/GBtZeC67H2 https://t.co/8wrfShmZ27",xb bought phanta bear phantabear k eth,pos
2023-02-04,31,0,Phanta Bear,"PHANTA BEAR #9119 bought for 0.31 ETH (520.99 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/29VmAA52xh https://t.co/K1p1hiP8Th",phanta bear bought eth usd blur phantabear phantabearnft,pos
2023-01-31,31,0,Phanta Bear,"PHANTA BEAR #267 bought for 0.34 ETH (538.92 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/PlVRgbK7xz https://t.co/b8KOhPQjOn",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-12-29,24,0,Phanta Bear,"2 Phanta Bear swept for a total of 0.50 ETH(593.41 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/n44tkjRhdU https://t.co/Oqc3Fbm2he",phanta bear swept total eth usd blur phantabear phantabearnft,pos
2022-01-12,21,2,Phanta Bear,"NFT Name: PHANTA BEAR #1750 
Ether price: 5.1 Ether 
Estimated USD Price: $17152.83
Etherscan: https://t.co/V8gT5SGTOV
#NFT #crypto #opensea #NFTCommunity https://t.co/vWzKQIoHxh",nft name phanta bear ether price ether estimated usd price etherscan nft crypto opensea nftcommunity,pos
2022-09-24,23,0,Phanta Bear,Have you heard? - #PetaRush a Web3 racing game with trendy NFT animal characters Just Partnered with Phanta Bear. So much to Expect 🎁💲💲 #Gamefi https://t.co/GCLOFgaPK0,heard petarush web racing game trendy nft animal character partnered phanta bear much expect gamefi,pos
2022-12-30,24,0,Phanta Bear,"PHANTA BEAR #2913 bought for 0.22 ETH (261.68 USD) on Blur  #PhantaBear #PhantaBearNFT  

https://t.co/62CTkP7mzT https://t.co/RcfU1v8UOX",phanta bear bought eth usd blur phantabear phantabearnft,pos
2022-12-22,24,0,Phanta Bear,"PHANTA BEAR #8414 bought for 0.49 ETH (581.47 USD) on Opensea  #PhantaBear #PhantaBearNFT  

https://t.co/VlpeL2UsBh https://t.co/oBkbPagzIe",phanta bear bought eth usd opensea phantabear phantabearnft,pos
2022-01-10,21,1,Phanta Bear,"NFT Name: PHANTA BEAR #2856 
Ether price: 5.49 Ether 
Estimated USD Price: $16601.98
Etherscan: https://t.co/rsgvGRh70d
#NFT #crypto #opensea #NFTCommunity https://t.co/Yg18rI1q7b",nft name phanta bear ether price ether estimated usd price etherscan nft crypto opensea nftcommunity,neu
2022-01-10,21,0,Phanta Bear,"🐳🐳🐳 NFT Whale Trade

➡️Transfer: [🐳sneakyninjapants.eth] -&gt; [0xd127c4]
✨NFT: PHANTA BEAR #200 https://t.co/wMsQk8LANS
💰Price: 5.9 ETH ($18,581.28)
🛢️Gas: 0.0604 ETH ($190.29)",nft whale trade transfer sneakyninjapants eth gt xd c nft phanta bear price eth gas eth,pos
2023-01-29,31,0,Phanta Bear,"Phanta Bear Top4 Sales within 24H [ 19:04, Jan 28, 2023 (GMT-7) ] #PhantaBear #PhantaBearNFT https://t.co/kTJ83TJAS0",phanta bear top sale within h jan gmt phantabear phantabearnft,pos
2022-07-03,23,5,MekaVerse,If you having #liquidity problems I feel bad for you son I got 99 #nft but a #Mekaverse ain’t one ☝️,liquidity problem feel bad son got nft mekaverse one,pos
2022-08-28,23,30,MekaVerse,"#MekaOfTheDay: Day 255

Meka #5727 &amp; Meka #8198 - I'd say these two are definitely brothers. Imagine running into these two in  the @CoreGames #Metaverse !

#MekaVerse #Mekabots  #NFT #NFTs @MekaVerse https://t.co/FFVuj3Zlr8",mekaoftheday day meka amp meka say two definitely brother imagine running two coregames metaverse mekaverse mekabots nft nfts mekaverse,neu
2021-12-24,14,174,MekaVerse,"% of NFTs not listed on the market atm:
- CryptoPunks 86%
- BAYC 85%
- MAYC 84%
- MekaVerse 80%
- Pudgy Penguins 75%
…
- @BALLERZ_NFT 84%
#DiamondHands #BallerzNation",nfts not listed market atm cryptopunks bayc mayc mekaverse pudgy penguin ballerz nft diamondhands ballerznation,neu
2022-02-19,21,109,MekaVerse,I’m Meka. #YeniProfilResmi #NewProfilePic  #NFT #MekaVerse #Eth https://t.co/jq5lvaOcgb,meka yeniprofilresmi newprofilepic nft mekaverse eth,neu
2023-01-23,31,3,MekaVerse,"🤖 MekaBot #338 bought for 0.188 WETH ($309)
🎯 Rarity - 3074/6626
💎 Buyer: 0x5522B8

Which Meka suits this Mekabot? 💯

#mekaverse #mekabot #nft #NFTJapan #SuitUp
https://t.co/H51xDIJuZu https://t.co/3igEirnssf",mekabot bought weth rarity buyer x b meka suit mekabot mekaverse mekabot nft nftjapan suitup,pos
2023-01-27,31,0,MekaVerse,Manticore Games launches NFT collection with MekaVerse developers - VentureBeat https://t.co/HXWU6HPVP2,manticore game launch nft collection mekaverse developer venturebeat,neu
2022-06-08,22,29,MekaVerse,"#MekaOfTheDay: Day 174

Meka #4384 &amp; Mekbot #5380 - Red F9's are 🔥🔥🔥! I love how this Meka has hidden Silver parts (chin, sword), and red eyes too. Nice spikey silver armed bot that's also 🔥 up!

Driver: @ethkuan 
 
#MekaVerse #Mekabots #MEKAGANG #NFT #NFTs #mecha https://t.co/ovWt0RXG0A",mekaoftheday day meka amp mekbot red f love meka hidden silver part chin sword red eye nice spikey silver armed bot also driver ethkuan mekaverse mekabots mekagang nft nfts mecha,pos
2022-03-24,21,2,MekaVerse,Finally got my First mekaverse NFT!!! So happy with my choice 🙏🏻🙏🏻❤️ don’t know if you guys remember my memes but i use to post everyday about mekas ahaha and i finally saved up enough!!!❤️❤️@MekaVerse #nftcollectors #NFTProject #MekaVerse https://t.co/0CmGF0Bum7,finally got first mekaverse nft happy choice know guy remember meme use post everyday mekas ahaha finally saved enough mekaverse nftcollectors nftproject mekaverse,pos
2021-12-23,14,16,MekaVerse,"⚡️⚡️⚡️SOLD⚡️⚡️⚡️

MekaPunk #6156

Thanks for the support @MFPOOMA 🙏❤️

Link: https://t.co/66Cck2wnsf

#MekaPunks #CryptoPunks #MekaVerse #MEKAGANG #NFT #NFTs #NFTcommunity #NFTcollector #pixelart #8bit #art #opensea https://t.co/tNSUCvfApe",sold mekapunk thanks support mfpooma link mekapunks cryptopunks mekaverse mekagang nft nfts nftcommunity nftcollector pixelart bit art opensea,pos
2023-01-26,31,0,MekaVerse,🎉 I won a spot on the Meka-Drivers allowlist via @PREMINT_NFT! Thank you @MekaVerse! 🚀 https://t.co/mlMf3IAJrC,spot meka driver allowlist via premint nft thank mekaverse,pos
2022-08-01,23,29,MekaVerse,"Come work on my team!

https://t.co/LstIAdY1c7

- Define and lead marketing for an all-in-one metaverse platform
- Work with huge NFT communities like @MekaVerse, @0n1Force, and many not-yet-announced 
- See in advance (and bring about) what everyone's going to be doing in a year",come work team define lead marketing one metaverse platform work huge nft community like mekaverse n force many not yet announced see advance bring everyone going year,neu
2022-03-13,21,11,MekaVerse,"5 Types of #NFT Buyers - Which one are you? https://t.co/h8M8tWdeGS

1) The #FANATIC 
2) The #DOLPHIN 
3) The #APE 
4) The #GOAT 
5) The #PIMPDADDY

@coinbureau @NFTverse_ @BentoBoiNFT @KosherPlug @BabylonMisfits @MekaVerse @AzukiZen @nfthiveio @BoredApeYC @MetaKovan @beeple",type nft buyer one fanatic dolphin ape goat pimpdaddy coinbureau nftverse bentoboinft kosherplug babylonmisfits mekaverse azukizen nfthiveio boredapeyc metakovan beeple,neu
2022-06-25,22,39,MekaVerse,"#MekaOfTheDay: Day 191

Meka #61 &amp; Mekabot #1435 - Shoutout to this Meka we all know! A sentinel with cannons helping lead the charge for @MekaVerse, and rocking that excellent Green/Orange combo! 🟢🟠

Driver: @mahacs_mahacs

#MekaVerse #Mekabots  #NFT #NFTs #mecha https://t.co/UgEoXYfzfU",mekaoftheday day meka amp mekabot shoutout meka know sentinel cannon helping lead charge mekaverse rocking excellent green orange combo driver mahacs mahacs mekaverse mekabots nft nfts mecha,pos
2022-11-22,24,8,MekaVerse,Meka follow meka? #NewNFTProfilePic who dis? NFT by @MekaVerse 🫡🔥 OG community ❤️‍🔥 https://t.co/igbXB1yaQY,meka follow meka newnftprofilepic dis nft mekaverse og community,neu
2022-09-09,23,1,MekaVerse,"🤖 Meka #7596 bought for 0.2400 ETH
🎯 Rarity - 4996/8888
🧬 Type - OG Meka

Trivia - First Generation of Mekas, big, bulky, and slow, but a powerful force, making them the largest empire in the MekaVerse

#mekaverse #nft
https://t.co/6FtA6iRLzB https://t.co/j1EaagHPv9",meka bought eth rarity type og meka trivia first generation mekas big bulky slow powerful force making largest empire mekaverse mekaverse nft,pos
2022-04-20,22,0,MekaVerse,Updated Post: Mekaverse – Everything you need to know about the Mekaverse NFT https://t.co/AUWsAU9rdS https://t.co/yUoSOgw3Hq,updated post mekaverse everything need know mekaverse nft,neu
2022-03-23,21,19,MekaVerse,"website almost done! 🟨🤖

any interaction with this post....

#NFTGiveaways #NFT #NFTCollection #YellowArmy",website almost done interaction post nftgiveaways nft nftcollection yellowarmy,neu
